"Resp_individually_all.csv","LpcResp_alpha0.2_all.csv","LpcResp_alpha0.2_min10-20.csv","LpcResp_alpha0.2_min10-25.csv","LpcResp_alpha0.4_all.csv","LpcResp_alpha0.4_min10-20.csv","LpcResp_alpha0.4_min10-25.csv","LpcResp_alpha0.6_all.csv","LpcResp_alpha0.6_min10-20.csv","LpcResp_alpha0.6_min10-25.csv","Date","SDR_pos","RUN","tank","Day_trial","Treat1_Treat2"
0.181046301799612,0.181046301799612,0.183016262770837,0.22931595625955,0.208405112721116,0.205468711058543,0.219496376132293,0.160552699589654,0.202626027900476,0.214132788967527,20180809,"A6",1,"H1_T","2_2","Ambient_Low"
0.312852440021807,0.312852440021807,0.205957072793832,0.251113854852008,0.317479636153105,0.243771168985212,0.237334122427509,0.290355664840121,0.239627700871358,0.256681279908249,20180809,"B1",1,"H0_B","2_2","Low_Low"
0.189082570057611,0.189082570057611,0.12125744956993,0.211907034939307,0.193906047039524,0.121666908400547,0.161820153395998,0.178337848862893,0.121666908400547,0.156300893783444,20180809,"B2",1,"H0_B","2_2","Low_Low"
0.11434736755635,0.11434736755635,0.107956882944435,0.170067269813903,0.11905603383222,0.108356595640135,0.108261219940678,0.10426927084832,0.0533774729200637,0.102238082689554,20180809,"B3",1,"H0_B","2_2","Low_Low"
0.33671888871882,0.405808208796458,0.366357109596579,0.389298105287771,0.408816555666544,0.366704002691748,0.382326074057319,0.330027870566102,0.36974649916504,0.382937573025727,20180809,"B4",1,"H1_B","2_2","Ambient_Ambient"
0.371848706311571,0.371848706311571,0.352269565422431,0.355199322380103,0.374789036920371,0.352608615548548,0.35456884341865,0.364930501483567,0.352608615548548,0.355166516895714,20180809,"B5",1,"H1_B","2_2","Ambient_Ambient"
0.338548187479428,0.338548187479428,0.576763113069416,0.298815184620252,0.286308166466167,0.580095977974136,0.298217882559005,0.496352243865184,0.576034651249036,0.444696428034171,20180809,"B6",1,"H1_B","2_2","Ambient_Ambient"
0.243287374941521,0.255986892520295,0.161165821827564,0.191368612230137,0.264411610797094,0.252571208847137,0.21506182032544,0.256330874670077,0.253917264222781,0.215513246994984,20180809,"A1",2,"H2_T","2_2","Ambient_Low"
0.198600417386892,0.184547012141111,0.11154510335186,0.193718137928962,0.218041928371374,0.123368840821443,0.191999330051048,0.212986241446005,0.132347325780028,0.224309814640603,20180809,"A2",2,"H2_T","2_2","Ambient_Low"
0.30470395760599,0.316609177605099,0.278268637522046,0.323326148965682,0.324506967729304,0.28938563916735,0.322644769572648,0.316744698512351,0.301202144398145,0.32444280789635,20180809,"A3",2,"H2_T","2_2","Ambient_Low"
0.0640715820605871,-0.00593263300702531,-0.0494850045966846,0.0085332593124889,0.0604712086837548,-0.0494850045966846,0.00689722957924737,0.0704935817249182,-0.043104777996485,0.0402755272866834,20180809,"A4",2,"H3_T","2_2","Low_Ambient"
0.285536182065398,0.280321609138918,0.247283855138024,0.243973302838226,0.282481373511522,0.247283855138024,0.229733227936685,0.247706839033786,0.252697285567039,0.203871811254588,20180809,"A5",2,"H3_T","2_2","Low_Ambient"
0.203950064585724,0.199100492666596,0.121404811485743,0.282313419632229,0.197704979867182,0.120932018623666,0.250542601799421,0.184112025951855,0.125966528748434,0.21422558785306,20180809,"A6",2,"H3_T","2_2","Low_Ambient"
0.255313548174707,0.289419779674379,0.0936915266220255,0.123993879499262,0.254006432988617,0.0946473900679286,0.246817142788647,0.239062444632266,0.16653005676826,0.246279554032364,20180809,"B1",2,"H2_B","2_2","Ambient_Ambient"
0.264827923528595,0.264827923528595,0.242121868922154,0.197579265945774,0.263536256046503,0.243066435815365,0.271737210995512,0.254366058576626,0.243567388302246,0.254092881218322,20180809,"B2",2,"H2_B","2_2","Ambient_Ambient"
0.204330608766296,0.204330608766296,0.170762462771142,0.200235151440329,0.326958616282882,0.171965002087299,0.194868705282495,0.219468106417463,0.171824005972448,0.200369231285689,20180809,"B3",2,"H2_B","2_2","Ambient_Ambient"
0.197272592201639,0.197272592201639,0.205114262194893,0.216541468858586,0.176131897402995,0.0189670664562797,0.196939078231941,0.189870188001747,0.0751942527054054,0.148594389961429,20180809,"B4",2,"H3_B","2_2","Low_Low"
0.215807158711188,0.215807158711188,0.0195409886081129,0.0633430335986613,0.206001732751702,0.0356955998861537,0.133493657364688,0.254911052078038,0.0893295729789018,0.42027792851314,20180809,"B5",2,"H3_B","2_2","Low_Low"
0.105912454678874,0.105912454678874,0.158687280905803,0.0897972391603412,0.0843125277796578,0.138086153374646,0.062513292147221,0.311731365765501,0.138403307431019,0.0484482354081038,20180809,"B6",2,"H3_B","2_2","Low_Low"
0.258120902819415,0.258120902819415,0.23448861076177,0.299632879271879,0.26760726444643,0.249626794748559,0.275892292444727,0.317223823971332,0.345483053917348,0.341862425578745,20180811,"A1",1,"H0_T","4_2","Low_Ambient"
0.446604186228124,0.214290943023424,0.429479931510968,0.440332793352913,0.47434134051099,0.434848242689482,0.439443786672325,0.536506309802761,0.435261697369927,0.43970051041581,20180811,"A2",1,"H0_T","4_2","Low_Ambient"
0.335353726516049,0.335353726516049,0.470161785716432,0.330709370841796,0.410196481171918,0.481322124205322,0.330614779156478,0.404076931548725,0.327481080792798,0.330869996896112,20180811,"A3",1,"H0_T","4_2","Low_Ambient"
0.237744430958218,0.237744430958218,0.299434879316474,0.202402216773223,0.229619679059352,0.299458641515011,0.208718662092317,0.297787298180145,0.205239802424903,0.221435080200229,20180811,"A4",1,"H1_T","4_2","Ambient_Low"
0.345992007063284,0.345992007063284,0.278856389886326,0.27903407866602,0.319074291496346,0.278880970262721,0.285568011255762,0.288539728170103,0.280504837978468,0.299052808311591,20180811,"A5",1,"H1_T","4_2","Ambient_Low"
0.217905525752038,0.217905525752038,0.245749731903684,0.134645697693569,0.332027624368604,0.290914925706251,0.156402805661419,0.233308209456359,0.289818152589147,0.169695845028151,20180811,"A6",1,"H1_T","4_2","Ambient_Low"
0.18552949080331,0.18552949080331,0.249806061767678,0.243602814419262,0.18290122455318,0.242743154311303,0.119505904856615,0.317243446396716,0.25423115820497,0.166287081189874,20180811,"B1",1,"H0_B","4_2","Low_Low"
0.206776346450001,0.124294999284252,-0.0179330132275903,-0.0169493847163483,0.12361188366944,0.267082904699189,0.101898936729651,0.174663012477686,0.259058738036465,0.180643772959,20180811,"B2",1,"H0_B","4_2","Low_Low"
0.445891479658698,0.445891479658698,0.293751189157231,0.227556203136574,0.220019023714616,0.389636337635052,0.227556203136574,0.273783998977386,0.35709964175847,0.294415119367898,20180811,"B3",1,"H0_B","4_2","Low_Low"
0.301598920041343,0.301671152466684,0.345974480297441,0.29242963073022,0.308467674824497,0.34844339719097,0.296629518886288,0.568351773477995,0.362299565875962,0.292319337461795,20180811,"B4",1,"H1_B","4_2","Ambient_Ambient"
0.454808400817779,0.315219963617107,0.386048615164108,0.416610552630908,0.369699431863338,0.388621383759533,0.418892052691989,0.373672892938408,0.403060393731519,0.414400569224648,20180811,"B5",1,"H1_B","4_2","Ambient_Ambient"
0.459115666300094,0.453052010655106,0.407766225006095,0.425263336919531,0.377832472259397,0.406340556358296,0.4292297387968,0.670673358280987,0.426671216298477,0.436125216561029,20180811,"B6",1,"H1_B","4_2","Ambient_Ambient"
0.320430975170915,0.320430975170915,0.330539393539497,0.264571552079763,0.319999752217489,0.325795764959208,0.262835494250315,0.330924531015987,0.32602557103777,0.303217290109782,20180811,"A1",2,"H2_T","4_2","Ambient_Low"
0.430336220125233,0.430336220125233,0.396976046158955,0.411896797424797,0.42831365306931,0.392238366341643,0.410162916704362,0.426134134788679,0.392467884231138,0.39638309716494,20180811,"A2",2,"H2_T","4_2","Ambient_Low"
0.342976823828228,0.342976823828228,0.500759460259254,0.326649518100052,0.34255918287707,0.475671257557241,0.323484765877116,0.347577152885362,0.292974620245682,0.317225415020034,20180811,"A3",2,"H2_T","4_2","Ambient_Low"
0.426236459094761,0.426236459094761,0.389189495381352,0.408053820195601,0.411409407227031,0.391771190623864,0.41340551955921,0.388450359994888,0.390533442513515,0.405115743059733,20180811,"A4",2,"H3_T","4_2","Low_Ambient"
0.36003976641022,0.372522351296716,0.325882106090546,0.336640998405544,0.348883366472478,0.32040012053855,0.341978975011983,0.35155148916032,0.319165546245639,0.323716102679389,20180811,"A5",2,"H3_T","4_2","Low_Ambient"
0.301673226901061,0.301673226901061,0.256058308882102,0.28133196708927,0.290365720705104,0.250502073363363,0.286742243153952,0.275649504015681,0.24925077755608,0.279769253536317,20180811,"A6",2,"H3_T","4_2","Low_Ambient"
0.145890271244993,0.145890271244993,0.110836766015608,0.130949131839607,0.137006788504337,0.109368232372955,0.130949131839607,0.136178550092127,0.107373498537813,0.132995020932691,20180811,"B1",2,"H2_B","4_2","Ambient_Ambient"
0.201698751685769,0.201698751685769,0.165003907271908,0.18560417932443,0.195779792717841,0.168011141939705,0.185693446860424,0.215010835919585,0.166214985189505,0.185006562292931,20180811,"B2",2,"H2_B","4_2","Ambient_Ambient"
0.185814737826742,0.185814737826742,0.149481681665724,0.168880019416418,0.176410110839383,0.152783722601506,0.164370233865016,0.181977546730295,0.155173831005219,0.165945518530058,20180811,"B3",2,"H2_B","4_2","Ambient_Ambient"
0.141181862645788,0.141181862645788,0.178952327952989,0.1646942384179,0.180908823191671,0.183149275562735,0.182256461269125,0.253194396836597,0.176903242257219,0.179304759960334,20180811,"B4",2,"H3_B","4_2","Low_Low"
0.0635920908261959,0.0635920908261959,0.0352188113106897,0.0534839020543554,0.0917587702109533,0.0329064573387456,0.0534839020543554,0.0864341760646793,0.0291080255803665,0.0514217626815649,20180811,"B5",2,"H3_B","4_2","Low_Low"
0.306754824336807,0.306754824336807,0.300121071602564,0.324670137508346,0.323840789537963,0.300170477303675,0.324670137508346,0.342931374912453,0.296991012332032,0.320946458930128,20180811,"B6",2,"H3_B","4_2","Low_Low"
0.247488015649663,0.247488015649663,0.243954549954317,0.213313907172904,0.246474304365031,0.241234826166987,0.223219558325404,0.249806714531527,0.215632022718941,0.223219558325404,20180813,"A1",1,"H0_T","6_2","Low_Ambient"
0.151607020920813,0.151607020920813,0.185453416512863,0.187817279878099,0.170174318697827,0.182888916061996,0.193380023507385,0.186623548512973,0.179111355736501,0.15885192489621,20180813,"A2",1,"H0_T","6_2","Low_Ambient"
0.414531538928572,0.414531538928572,0.372389029941825,0.373449420282703,0.396400592019582,0.370048389131177,0.389609552641522,0.381906353504807,0.370048389131177,0.389609552641522,20180813,"A3",1,"H0_T","6_2","Low_Ambient"
0.280997430792648,0.280997430792648,0.23811632668718,0.283762412454746,0.300296435165298,0.272374660530697,0.283072967344746,0.29805030526183,0.273225279328466,0.282334288330688,20180813,"A4",1,"H1_T","6_2","Ambient_Low"
0.405792948111717,0.405792948111717,0.424225162070279,0.435888067327016,0.425357980574407,0.430519067074928,0.397454282600751,0.413545137225177,0.428658896386095,0.395897639270534,20180813,"A5",1,"H1_T","6_2","Ambient_Low"
0.203202984036963,0.203202984036963,0.200737185677268,0.199414056237662,0.201220763067995,0.200094093536817,0.202266260518577,0.194637404487123,0.2009391737787,0.200702389134288,20180813,"A6",1,"H1_T","6_2","Ambient_Low"
0.265517533260924,0.265517533260924,0.212221114053147,0.235673512629872,0.256852738809481,0.212221114053147,0.245637677225863,0.241348574674697,0.205913680848114,0.236444397391616,20180813,"B1",1,"H0_B","6_2","Low_Low"
0.215885082005551,0.215885082005551,0.154361488143987,0.193658951251704,0.185217482270035,0.138225229408114,0.204286036156737,0.175407274006244,0.145295005824333,0.194481123320033,20180813,"B2",1,"H0_B","6_2","Low_Low"
0.338007307043521,0.338007307043521,0.292849537175371,0.295459308680872,0.329203352530939,0.26643784716211,0.336574131473122,0.299526361034719,0.247928577653646,0.32773022948211,20180813,"B3",1,"H0_B","6_2","Low_Low"
0.454313206124219,0.454313206124219,0.411633498980153,0.472672692919518,0.443363361832682,0.410816918992748,0.455429288481031,0.436533811966142,0.420092091378581,0.430361126819097,20180813,"B4",1,"H1_B","6_2","Ambient_Ambient"
0.541783890693702,0.541783890693702,0.523224375279399,0.53056925978229,0.531102308724942,0.524803011414563,0.523444058503234,0.540781337899063,0.526709113015292,0.498990046512851,20180813,"B5",1,"H1_B","6_2","Ambient_Ambient"
0.315844876680668,0.275822689489095,0.154488370105945,0.324545717199965,0.265393103036162,0.159491320977082,0.317588610757137,0.267784435249347,0.283113251072502,0.289469144442534,20180813,"B6",1,"H1_B","6_2","Ambient_Ambient"
0.294672122854757,0.294672122854757,0.35611927633746,0.320494158665499,0.289823926853088,0.355711103524686,0.327615805920147,0.456341904631484,0.335847147244811,0.325504522639425,20180813,"A1",2,"H2_T","6_2","Ambient_Low"
0.329997985331581,0.685056591022404,0.357646822116294,0.364893906642972,0.334545039536006,0.357202676420969,0.358637182087141,0.345776388504588,0.359550907180805,0.356339828242395,20180813,"A2",2,"H2_T","6_2","Ambient_Low"
0.317412748762124,0.317412748762124,0.361800595371241,0.339760754190765,0.322348579620403,0.361383596430857,0.34703639643357,0.338098210404093,0.353530029407305,0.347418261709451,20180813,"A3",2,"H2_T","6_2","Ambient_Low"
0.254313829808398,0.264688015298408,0.278827709252096,0.255649053717731,0.261350813708262,0.279675193142034,0.276937945665136,0.497562090397305,0.279675193142034,0.274818789519918,20180813,"A4",2,"H3_T","6_2","Low_Ambient"
0.185273574989983,0.196310138591116,0.167273983279812,0.185930019669433,0.193466319793536,0.15771121734234,0.18755650648145,0.215434852183959,0.207605174476033,0.18755650648145,20180813,"A5",2,"H3_T","6_2","Low_Ambient"
0.705897149406432,0.019289963196868,0.0793300442713919,0.112047667423284,0.712455288148256,0.377466957085792,0.0139126559594794,0.120791285997873,0.312526505791337,0.165571862250141,20180813,"A6",2,"H3_T","6_2","Low_Ambient"
0.121844273304428,0.138975752780895,0.0768433612811773,0.0959719190760498,0.135269513409248,0.0829069955667294,0.101629878388866,0.12720530503458,0.0840546295417501,0.109242785415387,20180813,"B1",2,"H2_B","6_2","Ambient_Ambient"
0.269678046099422,0.286674639070468,0.142137277319353,0.268762733960405,0.193121117709801,0.14815316894263,0.272841920822384,0.184264174755207,0.150558649309242,0.212086041617086,20180813,"B2",2,"H2_B","6_2","Ambient_Ambient"
0.186178142972395,0.203485175997706,0.137783462799049,0.166851130290284,0.199740957216549,0.157733070231913,0.171004822848372,0.190722243614383,0.160126121718755,0.184380024542381,20180813,"B3",2,"H2_B","6_2","Ambient_Ambient"
0.220123137122412,0.21997070332237,0.150466050873082,0.10860049097304,0.221309422014615,0.211128622463794,0.102386623015653,0.151855426276248,0.211640658845896,0.106531233866365,20180813,"B4",2,"H3_B","6_2","Low_Low"
0.27932663960927,0.279173215318799,0.280942290793633,0.291468244621469,0.280520632790786,0.262222073250842,0.283833253214044,0.274961442261841,0.262737436763382,0.284625670607695,20180813,"B5",2,"H3_B","6_2","Low_Low"
0.220069694927043,0.219918608232337,0.184299095631784,0.212052563184034,0.218419920967073,0.165864102163413,0.213795866153064,0.261514000796804,0.221918085165109,0.217903849776813,20180813,"B6",2,"H3_B","6_2","Low_Low"
