Date,Day,run,vial_pos,shell_size,trial,treatment,tank,tank_num,timeline_days,tank_ID,Exp.Num
20180719,5,1,B4,5.097,1,Ambient,H1_B,4,5,H1_B_5,Exp1
20180719,5,1,B4,4.747,1,Ambient,H1_B,4,5,H1_B_6,Exp1
20180719,5,1,B4,4.361,1,Ambient,H1_B,4,5,H1_B_7,Exp1
20180719,5,1,B4,4.695,1,Ambient,H1_B,4,5,H1_B_8,Exp1
20180719,5,1,B4,5.636,1,Ambient,H1_B,4,5,H1_B_9,Exp1
20180719,5,1,B4,3.9,1,Ambient,H1_B,4,5,H1_B_10,Exp1
20180719,5,1,B5,5.389,1,Ambient,H1_B,4,5,H1_B_11,Exp1
20180719,5,1,B5,4.614,1,Ambient,H1_B,4,5,H1_B_12,Exp1
20180719,5,1,B5,5.18,1,Ambient,H1_B,4,5,H1_B_13,Exp1
20180719,5,1,B5,5.778,1,Ambient,H1_B,4,5,H1_B_14,Exp1
20180719,5,1,B5,6.202,1,Ambient,H1_B,4,5,H1_B_15,Exp1
20180719,5,1,B5,5.425,1,Ambient,H1_B,4,5,H1_B_16,Exp1
20180719,5,1,B5,4.693,1,Ambient,H1_B,4,5,H1_B_17,Exp1
20180719,5,1,B5,4.128,1,Ambient,H1_B,4,5,H1_B_18,Exp1
20180719,5,1,B5,4.565,1,Ambient,H1_B,4,5,H1_B_19,Exp1
20180719,5,1,B5,5.363,1,Ambient,H1_B,4,5,H1_B_20,Exp1
20180719,5,1,B6,3.805,1,Ambient,H1_B,4,5,H1_B_21,Exp1
20180719,5,1,B6,4.993,1,Ambient,H1_B,4,5,H1_B_22,Exp1
20180719,5,1,B6,4.656,1,Ambient,H1_B,4,5,H1_B_23,Exp1
20180719,5,1,B6,5.494,1,Ambient,H1_B,4,5,H1_B_24,Exp1
20180719,5,1,B6,5.459,1,Ambient,H1_B,4,5,H1_B_25,Exp1
20180719,5,1,B6,3.895,1,Ambient,H1_B,4,5,H1_B_26,Exp1
20180719,5,1,B6,5.304,1,Ambient,H1_B,4,5,H1_B_27,Exp1
20180719,5,1,B6,5.183,1,Ambient,H1_B,4,5,H1_B_28,Exp1
20180719,5,1,B6,5.505,1,Ambient,H1_B,4,5,H1_B_29,Exp1
20180719,5,1,B6,4.981,1,Ambient,H1_B,4,5,H1_B_30,Exp1
20180719,5,2,A1,5.162,1,Ambient,H2_T,5,5,H2_T_1,Exp1
20180719,5,2,A1,4.95,1,Ambient,H2_T,5,5,H2_T_2,Exp1
20180719,5,2,A1,5.07,1,Ambient,H2_T,5,5,H2_T_3,Exp1
20180719,5,2,A1,5.21,1,Ambient,H2_T,5,5,H2_T_4,Exp1
20180719,5,2,A1,4.981,1,Ambient,H2_T,5,5,H2_T_5,Exp1
20180719,5,2,A1,5.575,1,Ambient,H2_T,5,5,H2_T_6,Exp1
20180719,5,2,A1,4.709,1,Ambient,H2_T,5,5,H2_T_7,Exp1
20180719,5,2,A1,6.172,1,Ambient,H2_T,5,5,H2_T_8,Exp1
20180719,5,2,A1,5.304,1,Ambient,H2_T,5,5,H2_T_9,Exp1
20180719,5,2,A1,4.891,1,Ambient,H2_T,5,5,H2_T_10,Exp1
20180719,5,2,A2,3.724,1,Ambient,H2_T,5,5,H2_T_11,Exp1
20180719,5,2,A2,4.01,1,Ambient,H2_T,5,5,H2_T_12,Exp1
20180719,5,2,A2,4.665,1,Ambient,H2_T,5,5,H2_T_13,Exp1
20180719,5,2,A2,5.436,1,Ambient,H2_T,5,5,H2_T_14,Exp1
20180719,5,2,A2,5.589,1,Ambient,H2_T,5,5,H2_T_15,Exp1
20180719,5,2,A2,4.701,1,Ambient,H2_T,5,5,H2_T_16,Exp1
20180719,5,2,A2,5.484,1,Ambient,H2_T,5,5,H2_T_17,Exp1
20180719,5,2,A2,5.319,1,Ambient,H2_T,5,5,H2_T_18,Exp1
20180719,5,2,A2,4.308,1,Ambient,H2_T,5,5,H2_T_19,Exp1
20180719,5,2,A2,4.194,1,Ambient,H2_T,5,5,H2_T_20,Exp1
20180719,5,2,A3,4.092,1,Ambient,H2_T,5,5,H2_T_21,Exp1
20180719,5,2,A3,5.352,1,Ambient,H2_T,5,5,H2_T_22,Exp1
20180719,5,2,A3,3.981,1,Ambient,H2_T,5,5,H2_T_23,Exp1
20180719,5,2,A3,3.842,1,Ambient,H2_T,5,5,H2_T_24,Exp1
20180719,5,2,A3,5.434,1,Ambient,H2_T,5,5,H2_T_25,Exp1
20180719,5,2,A3,4.46,1,Ambient,H2_T,5,5,H2_T_26,Exp1
20180719,5,2,A3,5.018,1,Ambient,H2_T,5,5,H2_T_27,Exp1
20180719,5,2,A3,5.15,1,Ambient,H2_T,5,5,H2_T_28,Exp1
20180719,5,2,A3,5.619,1,Ambient,H2_T,5,5,H2_T_29,Exp1
20180719,5,2,A3,4.919,1,Ambient,H2_T,5,5,H2_T_30,Exp1
20180719,5,2,A4,6.038,1,Low,H3_T,7,5,H3_T_1,Exp1
20180719,5,2,A4,5.669,1,Low,H3_T,7,5,H3_T_2,Exp1
20180719,5,2,A4,5.338,1,Low,H3_T,7,5,H3_T_3,Exp1
20180719,5,2,A4,4.819,1,Low,H3_T,7,5,H3_T_4,Exp1
20180719,5,2,A4,5.127,1,Low,H3_T,7,5,H3_T_5,Exp1
20180719,5,2,A4,5.898,1,Low,H3_T,7,5,H3_T_6,Exp1
20180719,5,2,A4,5.17,1,Low,H3_T,7,5,H3_T_7,Exp1
20180719,5,2,A4,5.491,1,Low,H3_T,7,5,H3_T_8,Exp1
20180719,5,2,A4,4.994,1,Low,H3_T,7,5,H3_T_9,Exp1
20180719,5,2,A5,5.402,1,Low,H3_T,7,5,H3_T_10,Exp1
20180719,5,2,A5,5.147,1,Low,H3_T,7,5,H3_T_11,Exp1
20180719,5,2,A5,5.593,1,Low,H3_T,7,5,H3_T_12,Exp1
20180719,5,2,A5,4.912,1,Low,H3_T,7,5,H3_T_13,Exp1
20180719,5,2,A5,5.599,1,Low,H3_T,7,5,H3_T_14,Exp1
20180719,5,2,A5,5.914,1,Low,H3_T,7,5,H3_T_15,Exp1
20180719,5,2,A5,4.839,1,Low,H3_T,7,5,H3_T_16,Exp1
20180719,5,2,A5,5.824,1,Low,H3_T,7,5,H3_T_17,Exp1
20180719,5,2,A5,5.258,1,Low,H3_T,7,5,H3_T_18,Exp1
20180719,5,2,A5,4.665,1,Low,H3_T,7,5,H3_T_19,Exp1
20180719,5,2,A6,3.611,1,Low,H3_T,7,5,H3_T_20,Exp1
20180719,5,2,A6,5.526,1,Low,H3_T,7,5,H3_T_21,Exp1
20180719,5,2,A6,5.994,1,Low,H3_T,7,5,H3_T_22,Exp1
20180719,5,2,A6,5.211,1,Low,H3_T,7,5,H3_T_23,Exp1
20180719,5,2,A6,5.743,1,Low,H3_T,7,5,H3_T_24,Exp1
20180719,5,2,A6,5.885,1,Low,H3_T,7,5,H3_T_25,Exp1
20180719,5,2,A6,5.719,1,Low,H3_T,7,5,H3_T_26,Exp1
20180719,5,2,A6,5.601,1,Low,H3_T,7,5,H3_T_27,Exp1
20180719,5,2,A6,6.129,1,Low,H3_T,7,5,H3_T_28,Exp1
20180719,5,2,A6,4.276,1,Low,H3_T,7,5,H3_T_29,Exp1
20180719,5,2,B1,5.647,1,Ambient,H2_B,6,5,H2_B_1,Exp1
20180719,5,2,B1,5.521,1,Ambient,H2_B,6,5,H2_B_2,Exp1
20180719,5,2,B1,5.896,1,Ambient,H2_B,6,5,H2_B_3,Exp1
20180719,5,2,B1,5.722,1,Ambient,H2_B,6,5,H2_B_4,Exp1
20180719,5,2,B1,5.383,1,Ambient,H2_B,6,5,H2_B_5,Exp1
20180719,5,2,B1,5.542,1,Ambient,H2_B,6,5,H2_B_6,Exp1
20180719,5,2,B1,5.934,1,Ambient,H2_B,6,5,H2_B_7,Exp1
20180719,5,2,B1,4.162,1,Ambient,H2_B,6,5,H2_B_8,Exp1
20180719,5,2,B1,5.376,1,Ambient,H2_B,6,5,H2_B_9,Exp1
20180719,5,2,B1,5.092,1,Ambient,H2_B,6,5,H2_B_10,Exp1
20180719,5,2,B2,4.289,1,Ambient,H2_B,6,5,H2_B_11,Exp1
20180719,5,2,B2,5.03,1,Ambient,H2_B,6,5,H2_B_12,Exp1
20180719,5,2,B2,5.411,1,Ambient,H2_B,6,5,H2_B_13,Exp1
20180719,5,2,B2,5.349,1,Ambient,H2_B,6,5,H2_B_14,Exp1
20180719,5,2,B2,6.091,1,Ambient,H2_B,6,5,H2_B_15,Exp1
20180719,5,2,B2,5.803,1,Ambient,H2_B,6,5,H2_B_16,Exp1
20180719,5,2,B2,5.589,1,Ambient,H2_B,6,5,H2_B_17,Exp1
20180719,5,2,B2,5.723,1,Ambient,H2_B,6,5,H2_B_18,Exp1
20180719,5,2,B2,5.464,1,Ambient,H2_B,6,5,H2_B_19,Exp1
20180719,5,2,B2,5.528,1,Ambient,H2_B,6,5,H2_B_20,Exp1
20180719,5,2,B3,4.979,1,Ambient,H2_B,6,5,H2_B_21,Exp1
20180719,5,2,B3,6.587,1,Ambient,H2_B,6,5,H2_B_22,Exp1
20180719,5,2,B3,4.694,1,Ambient,H2_B,6,5,H2_B_23,Exp1
20180719,5,2,B3,5.827,1,Ambient,H2_B,6,5,H2_B_24,Exp1
20180719,5,2,B3,4.913,1,Ambient,H2_B,6,5,H2_B_25,Exp1
20180719,5,2,B3,5.267,1,Ambient,H2_B,6,5,H2_B_26,Exp1
20180719,5,2,B3,5.862,1,Ambient,H2_B,6,5,H2_B_27,Exp1
20180719,5,2,B3,6.006,1,Ambient,H2_B,6,5,H2_B_28,Exp1
20180719,5,2,B3,4.34,1,Ambient,H2_B,6,5,H2_B_29,Exp1
20180719,5,2,B3,4.844,1,Ambient,H2_B,6,5,H2_B_30,Exp1
20180719,5,2,B4,5.362,1,Low,H3_B,8,5,H3_B_1,Exp1
20180719,5,2,B4,6.281,1,Low,H3_B,8,5,H3_B_2,Exp1
20180719,5,2,B4,4.628,1,Low,H3_B,8,5,H3_B_3,Exp1
20180719,5,2,B4,6.425,1,Low,H3_B,8,5,H3_B_4,Exp1
20180719,5,2,B4,5.462,1,Low,H3_B,8,5,H3_B_5,Exp1
20180719,5,2,B4,5.401,1,Low,H3_B,8,5,H3_B_6,Exp1
20180719,5,2,B4,5.639,1,Low,H3_B,8,5,H3_B_7,Exp1
20180719,5,2,B4,5.215,1,Low,H3_B,8,5,H3_B_8,Exp1
20180719,5,2,B4,3.758,1,Low,H3_B,8,5,H3_B_9,Exp1
20180719,5,2,B4,4.776,1,Low,H3_B,8,5,H3_B_10,Exp1
20180719,5,2,B5,5.338,1,Low,H3_B,8,5,H3_B_11,Exp1
20180719,5,2,B5,4.075,1,Low,H3_B,8,5,H3_B_12,Exp1
20180719,5,2,B5,4.524,1,Low,H3_B,8,5,H3_B_13,Exp1
20180719,5,2,B5,5.955,1,Low,H3_B,8,5,H3_B_14,Exp1
20180719,5,2,B5,5.709,1,Low,H3_B,8,5,H3_B_15,Exp1
20180719,5,2,B5,5.435,1,Low,H3_B,8,5,H3_B_16,Exp1
20180719,5,2,B5,5.114,1,Low,H3_B,8,5,H3_B_17,Exp1
20180719,5,2,B5,5.266,1,Low,H3_B,8,5,H3_B_18,Exp1
20180719,5,2,B5,5.39,1,Low,H3_B,8,5,H3_B_19,Exp1
20180719,5,2,B5,5.687,1,Low,H3_B,8,5,H3_B_20,Exp1
20180719,5,2,B6,5.663,1,Low,H3_B,8,5,H3_B_21,Exp1
20180719,5,2,B6,4.899,1,Low,H3_B,8,5,H3_B_22,Exp1
20180719,5,2,B6,5.476,1,Low,H3_B,8,5,H3_B_23,Exp1
20180719,5,2,B6,5.184,1,Low,H3_B,8,5,H3_B_24,Exp1
20180719,5,2,B6,5.028,1,Low,H3_B,8,5,H3_B_25,Exp1
20180719,5,2,B6,5.686,1,Low,H3_B,8,5,H3_B_26,Exp1
20180719,5,2,B6,5.317,1,Low,H3_B,8,5,H3_B_27,Exp1
20180719,5,2,B6,4.493,1,Low,H3_B,8,5,H3_B_28,Exp1
20180719,5,2,B6,5.012,1,Low,H3_B,8,5,H3_B_29,Exp1
20180719,5,2,B6,5.189,1,Low,H3_B,8,5,H3_B_30,Exp1
20180722,8,1,A1,4.953,1,Low,H0_T,1,8,H0_T_1,Exp1
20180722,8,1,A1,4.81,1,Low,H0_T,1,8,H0_T_2,Exp1
20180722,8,1,A1,5.687,1,Low,H0_T,1,8,H0_T_3,Exp1
20180722,8,1,A1,5.398,1,Low,H0_T,1,8,H0_T_4,Exp1
20180722,8,1,A1,5.641,1,Low,H0_T,1,8,H0_T_5,Exp1
20180722,8,1,A1,4.123,1,Low,H0_T,1,8,H0_T_6,Exp1
20180722,8,1,A1,5.441,1,Low,H0_T,1,8,H0_T_7,Exp1
20180722,8,1,A1,4.92,1,Low,H0_T,1,8,H0_T_8,Exp1
20180722,8,1,A1,4.81,1,Low,H0_T,1,8,H0_T_9,Exp1
20180722,8,1,A1,4.778,1,Low,H0_T,1,8,H0_T_10,Exp1
20180722,8,1,A2,4.426,1,Low,H0_T,1,8,H0_T_11,Exp1
20180722,8,1,A2,5.564,1,Low,H0_T,1,8,H0_T_12,Exp1
20180722,8,1,A2,5.241,1,Low,H0_T,1,8,H0_T_13,Exp1
20180722,8,1,A2,5.132,1,Low,H0_T,1,8,H0_T_14,Exp1
20180722,8,1,A2,5.94,1,Low,H0_T,1,8,H0_T_15,Exp1
20180722,8,1,A2,4.865,1,Low,H0_T,1,8,H0_T_16,Exp1
20180722,8,1,A2,4.931,1,Low,H0_T,1,8,H0_T_17,Exp1
20180722,8,1,A2,4.352,1,Low,H0_T,1,8,H0_T_18,Exp1
20180722,8,1,A2,5.626,1,Low,H0_T,1,8,H0_T_19,Exp1
20180722,8,1,A2,5.669,1,Low,H0_T,1,8,H0_T_20,Exp1
20180722,8,1,A3,4.228,1,Low,H0_T,1,8,H0_T_21,Exp1
20180722,8,1,A3,4.086,1,Low,H0_T,1,8,H0_T_22,Exp1
20180722,8,1,A3,5.329,1,Low,H0_T,1,8,H0_T_23,Exp1
20180722,8,1,A3,4.688,1,Low,H0_T,1,8,H0_T_24,Exp1
20180722,8,1,A3,4.633,1,Low,H0_T,1,8,H0_T_25,Exp1
20180722,8,1,A3,5.07,1,Low,H0_T,1,8,H0_T_26,Exp1
20180722,8,1,A3,4.786,1,Low,H0_T,1,8,H0_T_27,Exp1
20180722,8,1,A3,5.153,1,Low,H0_T,1,8,H0_T_28,Exp1
20180722,8,1,A3,5.165,1,Low,H0_T,1,8,H0_T_29,Exp1
20180722,8,1,A3,6.123,1,Low,H0_T,1,8,H0_T_30,Exp1
20180722,8,1,A4,5.487,1,Ambient,H1_T,3,8,H1_T_1,Exp1
20180722,8,1,A4,6.036,1,Ambient,H1_T,3,8,H1_T_2,Exp1
20180722,8,1,A4,3.328,1,Ambient,H1_T,3,8,H1_T_3,Exp1
20180722,8,1,A4,4.804,1,Ambient,H1_T,3,8,H1_T_4,Exp1
20180722,8,1,A4,4.642,1,Ambient,H1_T,3,8,H1_T_5,Exp1
20180722,8,1,A4,4.32,1,Ambient,H1_T,3,8,H1_T_6,Exp1
20180722,8,1,A4,5.858,1,Ambient,H1_T,3,8,H1_T_7,Exp1
20180722,8,1,A4,5.568,1,Ambient,H1_T,3,8,H1_T_8,Exp1
20180722,8,1,A4,4.87,1,Ambient,H1_T,3,8,H1_T_9,Exp1
20180722,8,1,A4,5.588,1,Ambient,H1_T,3,8,H1_T_10,Exp1
20180722,8,1,A5,4.642,1,Ambient,H1_T,3,8,H1_T_11,Exp1
20180722,8,1,A5,2.93,1,Ambient,H1_T,3,8,H1_T_12,Exp1
20180722,8,1,A5,4.529,1,Ambient,H1_T,3,8,H1_T_13,Exp1
20180722,8,1,A5,5.393,1,Ambient,H1_T,3,8,H1_T_14,Exp1
20180722,8,1,A5,5.449,1,Ambient,H1_T,3,8,H1_T_15,Exp1
20180722,8,1,A5,4.948,1,Ambient,H1_T,3,8,H1_T_16,Exp1
20180722,8,1,A5,6.613,1,Ambient,H1_T,3,8,H1_T_17,Exp1
20180722,8,1,A5,5.059,1,Ambient,H1_T,3,8,H1_T_18,Exp1
20180722,8,1,A5,4.53,1,Ambient,H1_T,3,8,H1_T_19,Exp1
20180722,8,1,A5,5.361,1,Ambient,H1_T,3,8,H1_T_20,Exp1
20180722,8,1,A6,5.989,1,Ambient,H1_T,3,8,H1_T_21,Exp1
20180722,8,1,A6,5.759,1,Ambient,H1_T,3,8,H1_T_22,Exp1
20180722,8,1,A6,5.033,1,Ambient,H1_T,3,8,H1_T_23,Exp1
20180722,8,1,A6,5.508,1,Ambient,H1_T,3,8,H1_T_24,Exp1
20180722,8,1,A6,4.356,1,Ambient,H1_T,3,8,H1_T_25,Exp1
20180722,8,1,A6,4.864,1,Ambient,H1_T,3,8,H1_T_26,Exp1
20180722,8,1,A6,4.387,1,Ambient,H1_T,3,8,H1_T_27,Exp1
20180722,8,1,A6,4.776,1,Ambient,H1_T,3,8,H1_T_28,Exp1
20180722,8,1,A6,5.268,1,Ambient,H1_T,3,8,H1_T_29,Exp1
20180722,8,1,A6,4.355,1,Ambient,H1_T,3,8,H1_T_30,Exp1
20180722,8,1,B1,4.783,1,Low,H0_B,2,8,H0_B_1,Exp1
20180722,8,1,B1,4.711,1,Low,H0_B,2,8,H0_B_2,Exp1
20180722,8,1,B1,5.482,1,Low,H0_B,2,8,H0_B_3,Exp1
20180722,8,1,B1,4.696,1,Low,H0_B,2,8,H0_B_4,Exp1
20180722,8,1,B1,4.675,1,Low,H0_B,2,8,H0_B_5,Exp1
20180722,8,1,B1,5.875,1,Low,H0_B,2,8,H0_B_6,Exp1
20180722,8,1,B1,5.339,1,Low,H0_B,2,8,H0_B_7,Exp1
20180722,8,1,B1,5.226,1,Low,H0_B,2,8,H0_B_8,Exp1
20180722,8,1,B1,5.019,1,Low,H0_B,2,8,H0_B_9,Exp1
20180722,8,1,B1,4.034,1,Low,H0_B,2,8,H0_B_10,Exp1
20180722,8,1,B2,4.498,1,Low,H0_B,2,8,H0_B_11,Exp1
20180722,8,1,B2,4.141,1,Low,H0_B,2,8,H0_B_12,Exp1
20180722,8,1,B2,4.603,1,Low,H0_B,2,8,H0_B_13,Exp1
20180722,8,1,B2,5.336,1,Low,H0_B,2,8,H0_B_14,Exp1
20180722,8,1,B2,4.316,1,Low,H0_B,2,8,H0_B_15,Exp1
20180722,8,1,B2,3.926,1,Low,H0_B,2,8,H0_B_16,Exp1
20180722,8,1,B2,5.094,1,Low,H0_B,2,8,H0_B_17,Exp1
20180722,8,1,B2,5.848,1,Low,H0_B,2,8,H0_B_18,Exp1
20180722,8,1,B2,5.486,1,Low,H0_B,2,8,H0_B_19,Exp1
20180722,8,1,B2,4.498,1,Low,H0_B,2,8,H0_B_20,Exp1
20180722,8,1,B3,5.231,1,Low,H0_B,2,8,H0_B_21,Exp1
20180722,8,1,B3,6.144,1,Low,H0_B,2,8,H0_B_22,Exp1
20180722,8,1,B3,4.392,1,Low,H0_B,2,8,H0_B_23,Exp1
20180722,8,1,B3,4.437,1,Low,H0_B,2,8,H0_B_24,Exp1
20180722,8,1,B3,4.899,1,Low,H0_B,2,8,H0_B_25,Exp1
20180722,8,1,B3,5.444,1,Low,H0_B,2,8,H0_B_26,Exp1
20180722,8,1,B3,3.737,1,Low,H0_B,2,8,H0_B_27,Exp1
20180722,8,1,B3,5.58,1,Low,H0_B,2,8,H0_B_28,Exp1
20180722,8,1,B3,4.549,1,Low,H0_B,2,8,H0_B_29,Exp1
20180722,8,1,B3,5.469,1,Low,H0_B,2,8,H0_B_30,Exp1
20180722,8,1,B4,5.077,1,Ambient,H1_B,4,8,H1_B_1,Exp1
20180722,8,1,B4,4.207,1,Ambient,H1_B,4,8,H1_B_2,Exp1
20180722,8,1,B4,4.469,1,Ambient,H1_B,4,8,H1_B_3,Exp1
20180722,8,1,B4,5.027,1,Ambient,H1_B,4,8,H1_B_4,Exp1
20180722,8,1,B4,3.891,1,Ambient,H1_B,4,8,H1_B_5,Exp1
20180722,8,1,B4,6.115,1,Ambient,H1_B,4,8,H1_B_6,Exp1
20180722,8,1,B4,4.291,1,Ambient,H1_B,4,8,H1_B_7,Exp1
20180722,8,1,B4,5.552,1,Ambient,H1_B,4,8,H1_B_8,Exp1
20180722,8,1,B4,4.114,1,Ambient,H1_B,4,8,H1_B_9,Exp1
20180722,8,1,B5,6.571,1,Ambient,H1_B,4,8,H1_B_10,Exp1
20180722,8,1,B5,5.041,1,Ambient,H1_B,4,8,H1_B_11,Exp1
20180722,8,1,B5,3.942,1,Ambient,H1_B,4,8,H1_B_12,Exp1
20180722,8,1,B5,5.233,1,Ambient,H1_B,4,8,H1_B_13,Exp1
20180722,8,1,B5,5.345,1,Ambient,H1_B,4,8,H1_B_14,Exp1
20180722,8,1,B5,5.082,1,Ambient,H1_B,4,8,H1_B_15,Exp1
20180722,8,1,B5,5.297,1,Ambient,H1_B,4,8,H1_B_16,Exp1
20180722,8,1,B5,5.461,1,Ambient,H1_B,4,8,H1_B_17,Exp1
20180722,8,1,B5,4.723,1,Ambient,H1_B,4,8,H1_B_18,Exp1
20180722,8,1,B5,5.937,1,Ambient,H1_B,4,8,H1_B_19,Exp1
20180722,8,1,B6,5.125,1,Ambient,H1_B,4,8,H1_B_20,Exp1
20180722,8,1,B6,5.226,1,Ambient,H1_B,4,8,H1_B_21,Exp1
20180722,8,1,B6,5.295,1,Ambient,H1_B,4,8,H1_B_22,Exp1
20180722,8,1,B6,4.759,1,Ambient,H1_B,4,8,H1_B_23,Exp1
20180722,8,1,B6,4.618,1,Ambient,H1_B,4,8,H1_B_24,Exp1
20180722,8,1,B6,4.924,1,Ambient,H1_B,4,8,H1_B_25,Exp1
20180722,8,1,B6,5.011,1,Ambient,H1_B,4,8,H1_B_26,Exp1
20180722,8,1,B6,5.417,1,Ambient,H1_B,4,8,H1_B_27,Exp1
20180722,8,1,B6,5.685,1,Ambient,H1_B,4,8,H1_B_28,Exp1
20180722,8,1,B6,5.403,1,Ambient,H1_B,4,8,H1_B_29,Exp1
20180722,8,2,A1,4.207,1,Ambient,H2_T,5,8,H2_T_1,Exp1
20180722,8,2,A1,4.723,1,Ambient,H2_T,5,8,H2_T_2,Exp1
20180722,8,2,A1,4.641,1,Ambient,H2_T,5,8,H2_T_3,Exp1
20180722,8,2,A1,3.794,1,Ambient,H2_T,5,8,H2_T_4,Exp1
20180722,8,2,A1,5.181,1,Ambient,H2_T,5,8,H2_T_5,Exp1
20180722,8,2,A1,6.587,1,Ambient,H2_T,5,8,H2_T_6,Exp1
20180722,8,2,A1,6.365,1,Ambient,H2_T,5,8,H2_T_7,Exp1
20180722,8,2,A1,4.977,1,Ambient,H2_T,5,8,H2_T_8,Exp1
20180722,8,2,A1,5.454,1,Ambient,H2_T,5,8,H2_T_9,Exp1
20180722,8,2,A1,5.221,1,Ambient,H2_T,5,8,H2_T_10,Exp1
20180722,8,2,A2,4.261,1,Ambient,H2_T,5,8,H2_T_11,Exp1
20180722,8,2,A2,5.865,1,Ambient,H2_T,5,8,H2_T_12,Exp1
20180722,8,2,A2,4.297,1,Ambient,H2_T,5,8,H2_T_13,Exp1
20180722,8,2,A2,5.419,1,Ambient,H2_T,5,8,H2_T_14,Exp1
20180722,8,2,A2,5.413,1,Ambient,H2_T,5,8,H2_T_15,Exp1
20180722,8,2,A2,5.685,1,Ambient,H2_T,5,8,H2_T_16,Exp1
20180722,8,2,A2,5.504,1,Ambient,H2_T,5,8,H2_T_17,Exp1
20180722,8,2,A2,5.091,1,Ambient,H2_T,5,8,H2_T_18,Exp1
20180722,8,2,A2,4.359,1,Ambient,H2_T,5,8,H2_T_19,Exp1
20180722,8,2,A2,5.491,1,Ambient,H2_T,5,8,H2_T_20,Exp1
20180722,8,2,A3,5.319,1,Ambient,H2_T,5,8,H2_T_21,Exp1
20180722,8,2,A3,4.34,1,Ambient,H2_T,5,8,H2_T_22,Exp1
20180722,8,2,A3,5.607,1,Ambient,H2_T,5,8,H2_T_23,Exp1
20180722,8,2,A3,5.088,1,Ambient,H2_T,5,8,H2_T_24,Exp1
20180722,8,2,A3,5.581,1,Ambient,H2_T,5,8,H2_T_25,Exp1
20180722,8,2,A3,5.833,1,Ambient,H2_T,5,8,H2_T_26,Exp1
20180722,8,2,A3,5.853,1,Ambient,H2_T,5,8,H2_T_27,Exp1
20180722,8,2,A3,4.95,1,Ambient,H2_T,5,8,H2_T_28,Exp1
20180722,8,2,A3,4.779,1,Ambient,H2_T,5,8,H2_T_29,Exp1
20180722,8,2,A3,4.87,1,Ambient,H2_T,5,8,H2_T_30,Exp1
20180722,8,2,A4,5.374,1,Low,H3_T,7,8,H3_T_1,Exp1
20180722,8,2,A4,5.878,1,Low,H3_T,7,8,H3_T_2,Exp1
20180722,8,2,A4,5.276,1,Low,H3_T,7,8,H3_T_3,Exp1
20180722,8,2,A4,5.388,1,Low,H3_T,7,8,H3_T_4,Exp1
20180722,8,2,A4,5.241,1,Low,H3_T,7,8,H3_T_5,Exp1
20180722,8,2,A4,5.239,1,Low,H3_T,7,8,H3_T_6,Exp1
20180722,8,2,A4,6.279,1,Low,H3_T,7,8,H3_T_7,Exp1
20180722,8,2,A4,5.452,1,Low,H3_T,7,8,H3_T_8,Exp1
20180722,8,2,A4,6.157,1,Low,H3_T,7,8,H3_T_9,Exp1
20180722,8,2,A4,5.5,1,Low,H3_T,7,8,H3_T_10,Exp1
20180722,8,2,A5,5.922,1,Low,H3_T,7,8,H3_T_11,Exp1
20180722,8,2,A5,4.755,1,Low,H3_T,7,8,H3_T_12,Exp1
20180722,8,2,A5,5.496,1,Low,H3_T,7,8,H3_T_13,Exp1
20180722,8,2,A5,6.016,1,Low,H3_T,7,8,H3_T_14,Exp1
20180722,8,2,A5,5.991,1,Low,H3_T,7,8,H3_T_15,Exp1
20180722,8,2,A5,6.322,1,Low,H3_T,7,8,H3_T_16,Exp1
20180722,8,2,A5,5.055,1,Low,H3_T,7,8,H3_T_17,Exp1
20180722,8,2,A5,4.235,1,Low,H3_T,7,8,H3_T_18,Exp1
20180722,8,2,A5,5.302,1,Low,H3_T,7,8,H3_T_19,Exp1
20180722,8,2,A5,6.118,1,Low,H3_T,7,8,H3_T_20,Exp1
20180722,8,2,A6,3.283,1,Low,H3_T,7,8,H3_T_21,Exp1
20180722,8,2,A6,5.667,1,Low,H3_T,7,8,H3_T_22,Exp1
20180722,8,2,A6,3.655,1,Low,H3_T,7,8,H3_T_23,Exp1
20180722,8,2,A6,5.388,1,Low,H3_T,7,8,H3_T_24,Exp1
20180722,8,2,A6,6.029,1,Low,H3_T,7,8,H3_T_25,Exp1
20180722,8,2,A6,5.691,1,Low,H3_T,7,8,H3_T_26,Exp1
20180722,8,2,A6,6.223,1,Low,H3_T,7,8,H3_T_27,Exp1
20180722,8,2,A6,6.241,1,Low,H3_T,7,8,H3_T_28,Exp1
20180722,8,2,A6,4.628,1,Low,H3_T,7,8,H3_T_29,Exp1
20180722,8,2,A6,5.102,1,Low,H3_T,7,8,H3_T_30,Exp1
20180722,8,2,B1,5.525,1,Ambient,H2_B,6,8,H2_B_1,Exp1
20180722,8,2,B1,4.181,1,Ambient,H2_B,6,8,H2_B_2,Exp1
20180722,8,2,B1,5.458,1,Ambient,H2_B,6,8,H2_B_3,Exp1
20180722,8,2,B1,5.132,1,Ambient,H2_B,6,8,H2_B_4,Exp1
20180722,8,2,B1,5.92,1,Ambient,H2_B,6,8,H2_B_5,Exp1
20180722,8,2,B1,4.471,1,Ambient,H2_B,6,8,H2_B_6,Exp1
20180722,8,2,B1,5.905,1,Ambient,H2_B,6,8,H2_B_7,Exp1
